ticker,signal_date,entry_date,exit_date_4,selector,common_nonoverlap,outside_prior_six,reference_month,era,session_index,signal_wing,signal_wing_rank,signal_state,signal_age,selection_reason,known_split_through_exit,signal_source_path,signal_ticker,signal_tradeDate,signal_expirDate,signal_dte,signal_strike,signal_stockPrice,signal_callVolume,signal_callOpenInterest,signal_callBidSize,signal_callAskSize,signal_putVolume,signal_putOpenInterest,signal_putBidSize,signal_putAskSize,signal_callBidPrice,signal_callValue,signal_callAskPrice,signal_putBidPrice,signal_putValue,signal_putAskPrice,signal_callBidIv,signal_callMidIv,signal_callAskIv,signal_smvVol,signal_putBidIv,signal_putMidIv,signal_putAskIv,signal_residualRate,signal_delta,signal_gamma,signal_theta,signal_vega,signal_rho,signal_phi,signal_driftlessTheta,signal_extSmvVol,signal_extCallValue,signal_extPutValue,signal_spotPrice,signal_quoteDate,signal_updatedAt,signal_expiryTod,signal_spot_atm_iv,signal_atm_status,signal_provably_outside_envelope,signal_kink_mid_points,signal_kink_bid_vs_mid_points,signal_kink_bid_vs_ask_points,signal_kink_status,signal_candidate_valid,signal_candidate_reasons,signal_wing_points,signal_round_trip_cost,signal_scenario_gross_uncapped,signal_uncapped_recovery_exceeds_ask,signal_scenario_gross,signal_scenario_iv_decline_points,signal_scenario_iv_decline_fraction_of_bid_iv,signal_scenario_net,signal_rally_loss_1pct,signal_economic_ratio,signal_required_iv_decline,signal_required_wing_fraction,signal_otm_pct,signal_displayed_spread,signal_signal_date,signal_ten_day_distance,signal_delta_distance,entry_source_path,entry_ticker,entry_tradeDate,entry_expirDate,entry_dte,entry_strike,entry_stockPrice,entry_callVolume,entry_callOpenInterest,entry_callBidSize,entry_callAskSize,entry_putVolume,entry_putOpenInterest,entry_putBidSize,entry_putAskSize,entry_callBidPrice,entry_callValue,entry_callAskPrice,entry_putBidPrice,entry_putValue,entry_putAskPrice,entry_callBidIv,entry_callMidIv,entry_callAskIv,entry_smvVol,entry_putBidIv,entry_putMidIv,entry_putAskIv,entry_residualRate,entry_delta,entry_gamma,entry_theta,entry_vega,entry_rho,entry_phi,entry_driftlessTheta,entry_extSmvVol,entry_extCallValue,entry_extPutValue,entry_spotPrice,entry_quoteDate,entry_updatedAt,entry_expiryTod,entry_spot_atm_iv,entry_atm_status,entry_provably_outside_envelope,entry_kink_mid_points,entry_kink_bid_vs_mid_points,entry_kink_bid_vs_ask_points,entry_kink_status,entry_candidate_valid,entry_candidate_reasons,entry_wing_points,entry_round_trip_cost,entry_scenario_gross_uncapped,entry_uncapped_recovery_exceeds_ask,entry_scenario_gross,entry_scenario_iv_decline_points,entry_scenario_iv_decline_fraction_of_bid_iv,entry_scenario_net,entry_rally_loss_1pct,entry_economic_ratio,entry_required_iv_decline,entry_required_wing_fraction,entry_otm_pct,entry_displayed_spread,entry_status,entry_reason,horizon,trade_pnl,policy_pnl,exit_status,worst_eod_cover_pnl,observed_worst_eod_cover_pnl,complete_adverse_coverage,underlying_high_excursion_pct,actual_exit_date,missing_intermediate_or_exit,observed_eod_quote_count,expected_eod_quote_count,quote_observations,exit_ask,exit_bid,exit_ask_size,exit_quote_date,exit_stock,exit_source_path,exit_callBidIv,exit_callMidIv,exit_callAskIv,exit_spot_atm_iv,exit_atm_status,fixed_strike_mid_wing_change_points,atm_change_points,fixed_strike_mid_iv_change_points
COST,2025-04-03,2025-04-04,2025-04-10,mechanical,False,True,2025-04,2024-2025,564,-1.8286999999999998,0.7936507936507936,continued_accelerating,0.0,selected,False,/Users/dgrissen/Dev/central_trade_data/orats/strikes/COST/2025-04-03.json,COST,2025-04-03,2025-04-11,8.0,1025.0,967.43,72.0,86.0,20.0,40.0,0.0,0.0,28.0,15.0,1.83,1.9141505906988374,2.07,56.05,58.52778687764296,61.8,0.2873677820062076,0.29220226584794934,0.29703674968969107,0.288,0.0,0.39913079214430547,0.39913079214430547,-0.021841495588390332,0.09668014598596283,0.004150601091031791,-0.4590581169593858,0.24851380998146905,0.02011776737284416,-0.020524909183361473,-0.4425711489770375,0.3252976955500997,2.849480921525558,59.421514804727586,967.43,2025-04-03T19:46:00Z,2025-04-03T19:46:00Z,pm,0.3239389615721515,interpolated_spot,False,0.15622984961062847,-0.32721853456354477,-1.091006566233721,supported,True,valid,-3.657117956594391,27.29999999999998,0.0,False,0.0,0.0,0.0,-27.29999999999998,112.9544432008865,-0.24169035963859914,1.0985305002581411,,5.950818147049408,0.23999999999999977,2025-04-03,2.0,0.0033198540140371713,/Users/dgrissen/Dev/central_trade_data/orats/strikes/COST/2025-04-04.json,COST,2025-04-04,2025-04-11,7.0,1025.0,929.06,202.0,83.0,104.0,122.0,0.0,0.0,8.0,12.0,0.76,1.1580037986058522,1.39,93.85,96.80768062153781,100.95,0.39381766723395617,0.41823706027893315,0.4426564533239102,0.426,0.0,0.6209964874744237,0.6209964874744237,0.023682559714061024,0.050345355351044584,0.0019018452213518942,-0.40715102202348497,0.1404896527822899,0.008765465309694114,-0.008982746684465187,-0.4045497720194224,0.3181505282301577,0.19339327968583409,95.98426406501062,929.06,2025-04-04T19:46:00Z,2025-04-04T19:46:00Z,pm,0.4787304193790422,interpolated_spot,False,-0.9730209159574121,-3.41496022045511,-5.277817827136805,supported,True,valid,-8.491275214508603,66.29999999999998,0.0,False,0.0,0.0,0.0,-66.29999999999998,54.981767973604875,-1.2058542757633524,4.719208759291471,,10.326566637246248,0.6299999999999999,admitted,valid_fixed_contract,4,,,exit_censored,,-66.29999999999998,False,6.926592863626202,2025-04-10,2025-04-07:chain_unavailable;2025-04-08:chain_unavailable;2025-04-09:chain_unavailable;2025-04-10:chain_unavailable,1.0,5.0,"[{""date"": ""2025-04-04"", ""quote_date"": ""2025-04-04T19:46:00Z"", ""bid"": 0.76, ""ask"": 1.39, ""ask_size"": 122.0, ""stock"": 929.06, ""source_path"": ""/Users/dgrissen/Dev/central_trade_data/orats/strikes/COST/2025-04-04.json"", ""mark_pnl"": -66.29999999999998}]",,,,,,,,,,,,,,
COST,2025-04-03,2025-04-04,2025-04-10,economic,False,True,2025-04,2024-2025,564,-1.8286999999999998,0.7936507936507936,continued_accelerating,0.0,no_positive_net_scenario,False,/Users/dgrissen/Dev/central_trade_data/orats/strikes/COST/2025-04-03.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_entry,no_positive_net_scenario,2,,0.0,not_entered,,,False,,,,,,,,,,,,,,,,,,,,
COST,2025-04-03,2025-04-04,2025-04-10,economic,False,True,2025-04,2024-2025,564,-1.8286999999999998,0.7936507936507936,continued_accelerating,0.0,no_positive_net_scenario,False,/Users/dgrissen/Dev/central_trade_data/orats/strikes/COST/2025-04-03.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_entry,no_positive_net_scenario,4,,0.0,not_entered,,,False,,,,,,,,,,,,,,,,,,,,
CRM,2025-12-12,2025-12-15,2025-12-19,mechanical,True,False,2025-12,2024-2025,739,1.610600000000001,32.93650793650794,continued_accelerating,0.0,selected,False,/Users/dgrissen/Dev/delta_bomb/data/pandar_hypothesis_2026-09-07/richness_hist_strikes.parquet,CRM,2025-12-12,2025-12-19,7.0,277.5,262.63,803.0,178.0,320.0,362.0,0.0,3.0,40.0,44.0,0.31,0.3581253523638896,0.4,14.15,15.50907148577776,16.75,0.27246461435005925,0.2809153757885182,0.28936613722697724,0.282,0.0,0.4457309871423673,0.4457309871423673,0.0028776726247358975,0.08546162477476667,0.014784291859678625,-0.11547417616143012,0.05842150865744051,0.004013149746941632,-0.004084537730399705,-0.11809652382948879,0.30572779174434833,0.4957477340108619,15.594040967135877,262.63,2025-12-12T20:46:00Z,2025-12-12T20:46:00Z,pm,0.27328800978268936,interpolated_spot,False,0.029073016796898887,-0.8160031270489976,-1.459361744937887,supported,True,valid,-0.0823395432630103,12.3,0.0,False,0.0,0.0,0.0,-12.3,27.543483458246648,-0.4465666087096664,2.1053889710589466,,5.661957887522373,0.09000000000000002,2025-12-12,3.0,0.014538375225233338,/Users/dgrissen/Dev/delta_bomb/data/pandar_hypothesis_2026-09-07/richness_hist_strikes.parquet,CRM,2025-12-15,2025-12-19,4.0,277.5,254.1,60.0,878.0,0.0,345.0,47.0,3.0,107.0,85.0,0.0,0.02673578305503877,0.05,21.95,23.70829315611048,24.9,0.0,0.38545149689874403,0.38545149689874403,0.361,0.0,0.7288788604693295,0.7288788604693295,-0.004687125139101935,0.007097363706315419,0.0021358217385278205,-0.021358875524258785,0.005090576448010559,0.00019025090604700345,-0.0001924670637733551,-0.022649537641337213,0.3179926033441203,0.009620833767289595,23.696583175190295,254.1,2025-12-15T20:46:00Z,2025-12-15T20:46:00Z,pm,0.33265559940555167,interpolated_spot,False,1.6625624601729339,-36.88258722970147,-38.79898343063747,supported,False,invalid_displayed_quote_or_iv,-33.265559940555164,8.3,0.0,False,0.0,0.0,,-8.3,2.492956099701725,-3.329380730367884,16.304636782821937,,9.208972845336483,0.05,no_entry,invalid_displayed_quote_or_iv,2,,0.0,not_entered,,,False,,,,,,,,,,,,,,,,,,,,
CRM,2025-12-12,2025-12-15,2025-12-19,mechanical,True,False,2025-12,2024-2025,739,1.610600000000001,32.93650793650794,continued_accelerating,0.0,selected,False,/Users/dgrissen/Dev/delta_bomb/data/pandar_hypothesis_2026-09-07/richness_hist_strikes.parquet,CRM,2025-12-12,2025-12-19,7.0,277.5,262.63,803.0,178.0,320.0,362.0,0.0,3.0,40.0,44.0,0.31,0.3581253523638896,0.4,14.15,15.50907148577776,16.75,0.27246461435005925,0.2809153757885182,0.28936613722697724,0.282,0.0,0.4457309871423673,0.4457309871423673,0.0028776726247358975,0.08546162477476667,0.014784291859678625,-0.11547417616143012,0.05842150865744051,0.004013149746941632,-0.004084537730399705,-0.11809652382948879,0.30572779174434833,0.4957477340108619,15.594040967135877,262.63,2025-12-12T20:46:00Z,2025-12-12T20:46:00Z,pm,0.27328800978268936,interpolated_spot,False,0.029073016796898887,-0.8160031270489976,-1.459361744937887,supported,True,valid,-0.0823395432630103,12.3,0.0,False,0.0,0.0,0.0,-12.3,27.543483458246648,-0.4465666087096664,2.1053889710589466,,5.661957887522373,0.09000000000000002,2025-12-12,3.0,0.014538375225233338,/Users/dgrissen/Dev/delta_bomb/data/pandar_hypothesis_2026-09-07/richness_hist_strikes.parquet,CRM,2025-12-15,2025-12-19,4.0,277.5,254.1,60.0,878.0,0.0,345.0,47.0,3.0,107.0,85.0,0.0,0.02673578305503877,0.05,21.95,23.70829315611048,24.9,0.0,0.38545149689874403,0.38545149689874403,0.361,0.0,0.7288788604693295,0.7288788604693295,-0.004687125139101935,0.007097363706315419,0.0021358217385278205,-0.021358875524258785,0.005090576448010559,0.00019025090604700345,-0.0001924670637733551,-0.022649537641337213,0.3179926033441203,0.009620833767289595,23.696583175190295,254.1,2025-12-15T20:46:00Z,2025-12-15T20:46:00Z,pm,0.33265559940555167,interpolated_spot,False,1.6625624601729339,-36.88258722970147,-38.79898343063747,supported,False,invalid_displayed_quote_or_iv,-33.265559940555164,8.3,0.0,False,0.0,0.0,,-8.3,2.492956099701725,-3.329380730367884,16.304636782821937,,9.208972845336483,0.05,no_entry,invalid_displayed_quote_or_iv,4,,0.0,not_entered,,,False,,,,,,,,,,,,,,,,,,,,
CRM,2025-12-12,2025-12-15,2025-12-19,economic,True,False,2025-12,2024-2025,739,1.610600000000001,32.93650793650794,continued_accelerating,0.0,no_positive_net_scenario,False,/Users/dgrissen/Dev/delta_bomb/data/pandar_hypothesis_2026-09-07/richness_hist_strikes.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_entry,no_positive_net_scenario,2,,0.0,not_entered,,,False,,,,,,,,,,,,,,,,,,,,
CRM,2025-12-12,2025-12-15,2025-12-19,economic,True,False,2025-12,2024-2025,739,1.610600000000001,32.93650793650794,continued_accelerating,0.0,no_positive_net_scenario,False,/Users/dgrissen/Dev/delta_bomb/data/pandar_hypothesis_2026-09-07/richness_hist_strikes.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_entry,no_positive_net_scenario,4,,0.0,not_entered,,,False,,,,,,,,,,,,,,,,,,,,
CRM,2025-12-15,2025-12-16,2025-12-22,economic,False,False,2025-12,2024-2025,740,2.093800000000001,40.07936507936508,continued_accelerating,0.0,no_positive_net_scenario,False,/Users/dgrissen/Dev/delta_bomb/data/pandar_hypothesis_2026-09-07/richness_hist_strikes.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_entry,no_positive_net_scenario,2,,0.0,not_entered,,,False,,,,,,,,,,,,,,,,,,,,
CRM,2025-12-15,2025-12-16,2025-12-22,economic,False,False,2025-12,2024-2025,740,2.093800000000001,40.07936507936508,continued_accelerating,0.0,no_positive_net_scenario,False,/Users/dgrissen/Dev/delta_bomb/data/pandar_hypothesis_2026-09-07/richness_hist_strikes.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_entry,no_positive_net_scenario,4,,0.0,not_entered,,,False,,,,,,,,,,,,,,,,,,,,
CRM,2025-12-16,2025-12-17,2025-12-23,economic,False,False,2025-12,2024-2025,741,-0.2501000000000031,15.873015873015873,nonpositive_recent,0.0,no_positive_net_scenario,False,/Users/dgrissen/Dev/delta_bomb/data/pandar_hypothesis_2026-09-07/richness_hist_strikes.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_entry,no_positive_net_scenario,2,,0.0,not_entered,,,False,,,,,,,,,,,,,,,,,,,,
CRM,2025-12-16,2025-12-17,2025-12-23,economic,False,False,2025-12,2024-2025,741,-0.2501000000000031,15.873015873015873,nonpositive_recent,0.0,no_positive_net_scenario,False,/Users/dgrissen/Dev/delta_bomb/data/pandar_hypothesis_2026-09-07/richness_hist_strikes.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_entry,no_positive_net_scenario,4,,0.0,not_entered,,,False,,,,,,,,,,,,,,,,,,,,
CRM,2025-12-17,2025-12-18,2025-12-24,economic,False,False,2025-12,2024-2025,742,0.2607999999999999,19.444444444444443,nonpositive_recent,0.0,no_positive_net_scenario,False,/Users/dgrissen/Dev/delta_bomb/data/pandar_hypothesis_2026-09-07/richness_hist_strikes.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_entry,no_positive_net_scenario,2,,0.0,not_entered,,,False,,,,,,,,,,,,,,,,,,,,
CRM,2025-12-17,2025-12-18,2025-12-24,economic,False,False,2025-12,2024-2025,742,0.2607999999999999,19.444444444444443,nonpositive_recent,0.0,no_positive_net_scenario,False,/Users/dgrissen/Dev/delta_bomb/data/pandar_hypothesis_2026-09-07/richness_hist_strikes.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_entry,no_positive_net_scenario,4,,0.0,not_entered,,,False,,,,,,,,,,,,,,,,,,,,
CRM,2025-12-18,2025-12-19,2025-12-26,economic,False,False,2025-12,2024-2025,743,0.4385,20.238095238095237,nonpositive_recent,0.0,no_positive_net_scenario,False,/Users/dgrissen/Dev/delta_bomb/data/pandar_hypothesis_2026-09-07/richness_hist_strikes.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_entry,no_positive_net_scenario,2,,0.0,not_entered,,,False,,,,,,,,,,,,,,,,,,,,
CRM,2025-12-18,2025-12-19,2025-12-26,economic,False,False,2025-12,2024-2025,743,0.4385,20.238095238095237,nonpositive_recent,0.0,no_positive_net_scenario,False,/Users/dgrissen/Dev/delta_bomb/data/pandar_hypothesis_2026-09-07/richness_hist_strikes.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_entry,no_positive_net_scenario,4,,0.0,not_entered,,,False,,,,,,,,,,,,,,,,,,,,
CRM,2025-12-19,2025-12-22,2025-12-29,economic,False,False,2025-12,2024-2025,744,1.893599999999998,39.285714285714285,continued_accelerating,0.0,no_positive_net_scenario,False,/Users/dgrissen/Dev/delta_bomb/data/pandar_hypothesis_2026-09-07/richness_hist_strikes.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_entry,no_positive_net_scenario,2,,0.0,not_entered,,,False,,,,,,,,,,,,,,,,,,,,
CRM,2025-12-19,2025-12-22,2025-12-29,economic,False,False,2025-12,2024-2025,744,1.893599999999998,39.285714285714285,continued_accelerating,0.0,no_positive_net_scenario,False,/Users/dgrissen/Dev/delta_bomb/data/pandar_hypothesis_2026-09-07/richness_hist_strikes.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_entry,no_positive_net_scenario,4,,0.0,not_entered,,,False,,,,,,,,,,,,,,,,,,,,
CRM,2025-12-22,2025-12-23,2025-12-30,economic,True,False,2025-12,2024-2025,745,0.43400000000000105,20.238095238095237,continued_accelerating,0.0,no_positive_net_scenario,False,/Users/dgrissen/Dev/delta_bomb/data/pandar_hypothesis_2026-09-07/richness_hist_strikes.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_entry,no_positive_net_scenario,2,,0.0,not_entered,,,False,,,,,,,,,,,,,,,,,,,,
CRM,2025-12-22,2025-12-23,2025-12-30,economic,True,False,2025-12,2024-2025,745,0.43400000000000105,20.238095238095237,continued_accelerating,0.0,no_positive_net_scenario,False,/Users/dgrissen/Dev/delta_bomb/data/pandar_hypothesis_2026-09-07/richness_hist_strikes.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_entry,no_positive_net_scenario,4,,0.0,not_entered,,,False,,,,,,,,,,,,,,,,,,,,
CRM,2025-12-23,2025-12-24,2025-12-31,economic,False,False,2025-12,2024-2025,746,-0.1361000000000001,16.666666666666668,nonpositive_recent,0.0,no_positive_net_scenario,False,/Users/dgrissen/Dev/delta_bomb/data/pandar_hypothesis_2026-09-07/richness_hist_strikes.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_entry,no_positive_net_scenario,2,,0.0,not_entered,,,False,,,,,,,,,,,,,,,,,,,,
CRM,2025-12-23,2025-12-24,2025-12-31,economic,False,False,2025-12,2024-2025,746,-0.1361000000000001,16.666666666666668,nonpositive_recent,0.0,no_positive_net_scenario,False,/Users/dgrissen/Dev/delta_bomb/data/pandar_hypothesis_2026-09-07/richness_hist_strikes.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_entry,no_positive_net_scenario,4,,0.0,not_entered,,,False,,,,,,,,,,,,,,,,,,,,
CRM,2025-12-24,2025-12-26,2026-01-02,economic,False,False,2025-12,2024-2025,747,0.3020999999999996,20.238095238095237,nonpositive_recent,0.0,no_positive_net_scenario,False,/Users/dgrissen/Dev/delta_bomb/data/pandar_hypothesis_2026-09-07/richness_hist_strikes.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_entry,no_positive_net_scenario,2,,0.0,not_entered,,,False,,,,,,,,,,,,,,,,,,,,
CRM,2025-12-24,2025-12-26,2026-01-02,economic,False,False,2025-12,2024-2025,747,0.3020999999999996,20.238095238095237,nonpositive_recent,0.0,no_positive_net_scenario,False,/Users/dgrissen/Dev/delta_bomb/data/pandar_hypothesis_2026-09-07/richness_hist_strikes.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_entry,no_positive_net_scenario,4,,0.0,not_entered,,,False,,,,,,,,,,,,,,,,,,,,
CRM,2025-12-26,2025-12-29,2026-01-05,economic,False,False,2025-12,2024-2025,748,2.0094000000000003,41.666666666666664,continued_accelerating,0.0,no_positive_net_scenario,False,/Users/dgrissen/Dev/delta_bomb/data/pandar_hypothesis_2026-09-07/richness_hist_strikes.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_entry,no_positive_net_scenario,2,,0.0,not_entered,,,False,,,,,,,,,,,,,,,,,,,,
CRM,2025-12-26,2025-12-29,2026-01-05,economic,False,False,2025-12,2024-2025,748,2.0094000000000003,41.666666666666664,continued_accelerating,0.0,no_positive_net_scenario,False,/Users/dgrissen/Dev/delta_bomb/data/pandar_hypothesis_2026-09-07/richness_hist_strikes.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_entry,no_positive_net_scenario,4,,0.0,not_entered,,,False,,,,,,,,,,,,,,,,,,,,
CRM,2025-12-29,2025-12-30,2026-01-06,economic,False,False,2025-12,2024-2025,749,1.6737000000000002,34.92063492063492,continued_accelerating,0.0,no_positive_net_scenario,False,/Users/dgrissen/Dev/delta_bomb/data/pandar_hypothesis_2026-09-07/richness_hist_strikes.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_entry,no_positive_net_scenario,2,,0.0,not_entered,,,False,,,,,,,,,,,,,,,,,,,,
CRM,2025-12-29,2025-12-30,2026-01-06,economic,False,False,2025-12,2024-2025,749,1.6737000000000002,34.92063492063492,continued_accelerating,0.0,no_positive_net_scenario,False,/Users/dgrissen/Dev/delta_bomb/data/pandar_hypothesis_2026-09-07/richness_hist_strikes.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_entry,no_positive_net_scenario,4,,0.0,not_entered,,,False,,,,,,,,,,,,,,,,,,,,
CRM,2025-12-30,2025-12-31,2026-01-07,economic,False,False,2025-12,2024-2025,750,1.4140000000000015,32.142857142857146,continued_accelerating,0.0,no_positive_net_scenario,False,/Users/dgrissen/Dev/delta_bomb/data/pandar_hypothesis_2026-09-07/richness_hist_strikes.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_entry,no_positive_net_scenario,2,,0.0,not_entered,,,False,,,,,,,,,,,,,,,,,,,,
CRM,2025-12-30,2025-12-31,2026-01-07,economic,False,False,2025-12,2024-2025,750,1.4140000000000015,32.142857142857146,continued_accelerating,0.0,no_positive_net_scenario,False,/Users/dgrissen/Dev/delta_bomb/data/pandar_hypothesis_2026-09-07/richness_hist_strikes.parquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_entry,no_positive_net_scenario,4,,0.0,not_entered,,,False,,,,,,,,,,,,,,,,,,,,
